Archive:  800.zip
  inflating: UNdata_Export_20170908_042815795.csv  
"Country or Area","Element Code","Element","Year","Unit","Value","Value Footnotes"
"South America +","51","Production Quantity","1990","tonnes","23751.00000","A "
"South America +","51","Production Quantity","1989","tonnes","27551.00000","A "
"South America +","51","Production Quantity","1988","tonnes","27348.00000","A "
"South America +","51","Production Quantity","1987","tonnes","28277.00000","A "
"South America +","51","Production Quantity","1986","tonnes","29772.00000","A "
"South America +","51","Production Quantity","1985","tonnes","29867.00000","A "
"South America +","51","Production Quantity","1984","tonnes","30032.00000","A "
"South America +","51","Production Quantity","1983","tonnes","35312.00000","A "
"South America +","51","Production Quantity","1982","tonnes","36265.00000","A "
"South America +","51","Production Quantity","1981","tonnes","36989.00000","A "
"South America +","51","Production Quantity","1980","tonnes","43181.00000","A "
"South America +","51","Production Quantity","1979","tonnes","38287.00000","A "
"South America +","51","Production Quantity","1978","tonnes","38710.00000","A "
"South America +","51","Production Quantity","1977","tonnes","42717.00000","A "
"South America +","51","Production Quantity","1976","tonnes","42000.00000","A "
"South America +","51","Production Quantity","1975","tonnes","49900.00000","A "
"South America +","51","Production Quantity","1974","tonnes","33000.00000","A "
"South America +","51","Production Quantity","1973","tonnes","29700.00000","A "
"South America +","51","Production Quantity","1972","tonnes","26700.00000","A "
"South America +","51","Production Quantity","1971","tonnes","24100.00000","A "
"South America +","51","Production Quantity","1970","tonnes","23400.00000","A "
"South America +","51","Production Quantity","1969","tonnes","22100.00000","A "
"South America +","51","Production Quantity","1968","tonnes","22000.00000","A "
"South America +","51","Production Quantity","1967","tonnes","21000.00000","A "
"South America +","51","Production Quantity","1966","tonnes","19600.00000","A "
"South America +","51","Production Quantity","1965","tonnes","19000.00000","A "
"South America +","51","Production Quantity","1964","tonnes","18500.00000","A "
"South America +","51","Production Quantity","1963","tonnes","18000.00000","A "
"South America +","51","Production Quantity","1962","tonnes","17500.00000","A "
"South America +","51","Production Quantity","1961","tonnes","17000.00000","A "
"South-Eastern Asia +","31","Area Harvested","2007","Ha","3800.00000","A "
"South-Eastern Asia +","31","Area Harvested","2006","Ha","3800.00000","A "
"South-Eastern Asia +","31","Area Harvested","2005","Ha","3800.00000","A "
"South-Eastern Asia +","31","Area Harvested","2004","Ha","3800.00000","A "
"South-Eastern Asia +","31","Area Harvested","2003","Ha","3800.00000","A "
"South-Eastern Asia +","31","Area Harvested","2002","Ha","3800.00000","A "
"South-Eastern Asia +","31","Area Harvested","2001","Ha","3800.00000","A "
"South-Eastern Asia +","31","Area Harvested","2000","Ha","3800.00000","A "
"South-Eastern Asia +","31","Area Harvested","1999","Ha","3800.00000","A "
"South-Eastern Asia +","31","Area Harvested","1998","Ha","3800.00000","A "
"South-Eastern Asia +","31","Area Harvested","1997","Ha","3800.00000","A "
"South-Eastern Asia +","31","Area Harvested","1996","Ha","3800.00000","A "
"South-Eastern Asia +","31","Area Harvested","1995","Ha","3600.00000","A "
"South-Eastern Asia +","31","Area Harvested","1994","Ha","3300.00000","A "
"South-Eastern Asia +","31","Area Harvested","1993","Ha","3300.00000","A "
"South-Eastern Asia +","31","Area Harvested","1992","Ha","3300.00000","A "
"South-Eastern Asia +","31","Area Harvested","1991","Ha","3300.00000","A "
"South-Eastern Asia +","31","Area Harvested","1990","Ha","3300.00000","A "
"South-Eastern Asia +","31","Area Harvested","1989","Ha","3300.00000","A "
"South-Eastern Asia +","31","Area Harvested","1988","Ha","3300.00000","A "
"South-Eastern Asia +","31","Area Harvested","1987","Ha","3200.00000","A "
"South-Eastern Asia +","31","Area Harvested","1986","Ha","3200.00000","A "
"South-Eastern Asia +","31","Area Harvested","1985","Ha","3150.00000","A "
"South-Eastern Asia +","31","Area Harvested","1984","Ha","3170.00000","A "
"South-Eastern Asia +","31","Area Harvested","1983","Ha","3230.00000","A "
"South-Eastern Asia +","31","Area Harvested","1982","Ha","3290.00000","A "
"South-Eastern Asia +","31","Area Harvested","1981","Ha","3280.00000","A "
"South-Eastern Asia +","31","Area Harvested","1980","Ha","3340.00000","A "
"South-Eastern Asia +","31","Area Harvested","1979","Ha","3800.00000","A "
"South-Eastern Asia +","31","Area Harvested","1978","Ha","3500.00000","A "
"South-Eastern Asia +","31","Area Harvested","1977","Ha","2630.00000","A "
"South-Eastern Asia +","31","Area Harvested","1976","Ha","2438.00000","A "
"South-Eastern Asia +","31","Area Harvested","1975","Ha","2470.00000","A "
"South-Eastern Asia +","31","Area Harvested","1974","Ha","2600.00000","A "
"South-Eastern Asia +","31","Area Harvested","1973","Ha","2560.00000","A "
"South-Eastern Asia +","31","Area Harvested","1972","Ha","2560.00000","A "
"South-Eastern Asia +","31","Area Harvested","1971","Ha","2730.00000","A "
"South-Eastern Asia +","31","Area Harvested","1970","Ha","2790.00000","A "
"South-Eastern Asia +","31","Area Harvested","1969","Ha","2800.00000","A "
"South-Eastern Asia +","31","Area Harvested","1968","Ha","2950.00000","A "
"South-Eastern Asia +","31","Area Harvested","1967","Ha","3040.00000","A "
"South-Eastern Asia +","31","Area Harvested","1966","Ha","3010.00000","A "
"South-Eastern Asia +","31","Area Harvested","1965","Ha","2720.00000","A "
"South-Eastern Asia +","31","Area Harvested","1964","Ha","2520.00000","A "
"South-Eastern Asia +","31","Area Harvested","1963","Ha","2910.00000","A "
"South-Eastern Asia +","31","Area Harvested","1962","Ha","2990.00000","A "
"South-Eastern Asia +","31","Area Harvested","1961","Ha","2600.00000","A "
"South-Eastern Asia +","41","Yield","2007","Hg/Ha","10526.00000","A "
"South-Eastern Asia +","41","Yield","2006","Hg/Ha","10526.00000","A "
"South-Eastern Asia +","41","Yield","2005","Hg/Ha","10526.00000","A "
"South-Eastern Asia +","41","Yield","2004","Hg/Ha","10526.00000","A "
"South-Eastern Asia +","41","Yield","2003","Hg/Ha","10526.00000","A "
"South-Eastern Asia +","41","Yield","2002","Hg/Ha","10526.00000","A "
"South-Eastern Asia +","41","Yield","2001","Hg/Ha","10526.00000","A "
"South-Eastern Asia +","41","Yield","2000","Hg/Ha","10526.00000","A "
"South-Eastern Asia +","41","Yield","1999","Hg/Ha","10526.00000","A "
"South-Eastern Asia +","41","Yield","1998","Hg/Ha","10526.00000","A "
"South-Eastern Asia +","41","Yield","1997","Hg/Ha","10526.00000","A "
"South-Eastern Asia +","41","Yield","1996","Hg/Ha","10526.00000","A "
"South-Eastern Asia +","41","Yield","1995","Hg/Ha","10555.00000","A "
"South-Eastern Asia +","41","Yield","1994","Hg/Ha","10606.00000","A "
"South-Eastern Asia +","41","Yield","1993","Hg/Ha","10606.00000","A "
"South-Eastern Asia +","41","Yield","1992","Hg/Ha","10606.00000","A "
"South-Eastern Asia +","41","Yield","1991","Hg/Ha","10606.00000","A "
"South-Eastern Asia +","41","Yield","1990","Hg/Ha","10606.00000","A "
"South-Eastern Asia +","41","Yield","1989","Hg/Ha","10606.00000","A "
"South-Eastern Asia +","41","Yield","1988","Hg/Ha","10606.00000","A "
"South-Eastern Asia +","41","Yield","1987","Hg/Ha","10618.00000","A "
"South-Eastern Asia +","41","Yield","1986","Hg/Ha","10575.00000","A "
"South-Eastern Asia +","41","Yield","1985","Hg/Ha","10565.00000","A "
"South-Eastern Asia +","41","Yield","1984","Hg/Ha","10561.00000","A "
"South-Eastern Asia +","41","Yield","1983","Hg/Ha","10526.00000","A "
"South-Eastern Asia +","41","Yield","1982","Hg/Ha","10945.00000","A "
"South-Eastern Asia +","41","Yield","1981","Hg/Ha","11457.00000","A "
"South-Eastern Asia +","41","Yield","1980","Hg/Ha","13104.00000","A "
"South-Eastern Asia +","41","Yield","1979","Hg/Ha","10263.00000","A "
"South-Eastern Asia +","41","Yield","1978","Hg/Ha","9371.00000","A "
"South-Eastern Asia +","41","Yield","1977","Hg/Ha","10190.00000","A "
"South-Eastern Asia +","41","Yield","1976","Hg/Ha","5713.00000","A "
"South-Eastern Asia +","41","Yield","1975","Hg/Ha","7121.00000","A "
"South-Eastern Asia +","41","Yield","1974","Hg/Ha","10384.00000","A "
"South-Eastern Asia +","41","Yield","1973","Hg/Ha","9835.00000","A "
"South-Eastern Asia +","41","Yield","1972","Hg/Ha","9906.00000","A "
"South-Eastern Asia +","41","Yield","1971","Hg/Ha","8791.00000","A "
"South-Eastern Asia +","41","Yield","1970","Hg/Ha","8630.00000","A "
"South-Eastern Asia +","41","Yield","1969","Hg/Ha","8717.00000","A "
"South-Eastern Asia +","41","Yield","1968","Hg/Ha","9315.00000","A "
"South-Eastern Asia +","41","Yield","1967","Hg/Ha","9039.00000","A "
"South-Eastern Asia +","41","Yield","1966","Hg/Ha","8843.00000","A "
"South-Eastern Asia +","41","Yield","1965","Hg/Ha","9268.00000","A "
"South-Eastern Asia +","41","Yield","1964","Hg/Ha","9619.00000","A "
"South-Eastern Asia +","41","Yield","1963","Hg/Ha","8247.00000","A "
"South-Eastern Asia +","41","Yield","1962","Hg/Ha","8193.00000","A "
"South-Eastern Asia +","41","Yield","1961","Hg/Ha","8461.00000","A "
"South-Eastern Asia +","51","Production Quantity","2007","tonnes","4000.00000","A "
"South-Eastern Asia +","51","Production Quantity","2006","tonnes","4000.00000","A "
"South-Eastern Asia +","51","Production Quantity","2005","tonnes","4000.00000","A "
"South-Eastern Asia +","51","Production Quantity","2004","tonnes","4000.00000","A "
"South-Eastern Asia +","51","Production Quantity","2003","tonnes","4000.00000","A "
"South-Eastern Asia +","51","Production Quantity","2002","tonnes","4000.00000","A "
"South-Eastern Asia +","51","Production Quantity","2001","tonnes","4000.00000","A "
"South-Eastern Asia +","51","Production Quantity","2000","tonnes","4000.00000","A "
"South-Eastern Asia +","51","Production Quantity","1999","tonnes","4000.00000","A "
"South-Eastern Asia +","51","Production Quantity","1998","tonnes","4000.00000","A "
"South-Eastern Asia +","51","Production Quantity","1997","tonnes","4000.00000","A "
"South-Eastern Asia +","51","Production Quantity","1996","tonnes","4000.00000","A "
"South-Eastern Asia +","51","Production Quantity","1995","tonnes","3800.00000","A "
"South-Eastern Asia +","51","Production Quantity","1994","tonnes","3500.00000","A "
"South-Eastern Asia +","51","Production Quantity","1993","tonnes","3500.00000","A "
"South-Eastern Asia +","51","Production Quantity","1992","tonnes","3500.00000","A "
"South-Eastern Asia +","51","Production Quantity","1991","tonnes","3500.00000","A "
"South-Eastern Asia +","51","Production Quantity","1990","tonnes","3500.00000","A "
"South-Eastern Asia +","51","Production Quantity","1989","tonnes","3500.00000","A "
"South-Eastern Asia +","51","Production Quantity","1988","tonnes","3500.00000","A "
"South-Eastern Asia +","51","Production Quantity","1987","tonnes","3398.00000","A "
"South-Eastern Asia +","51","Production Quantity","1986","tonnes","3384.00000","A "
"South-Eastern Asia +","51","Production Quantity","1985","tonnes","3328.00000","A "
"South-Eastern Asia +","51","Production Quantity","1984","tonnes","3348.00000","A "
"South-Eastern Asia +","51","Production Quantity","1983","tonnes","3400.00000","A "
"South-Eastern Asia +","51","Production Quantity","1982","tonnes","3601.00000","A "
"South-Eastern Asia +","51","Production Quantity","1981","tonnes","3758.00000","A "
"South-Eastern Asia +","51","Production Quantity","1980","tonnes","4377.00000","A "
"South-Eastern Asia +","51","Production Quantity","1979","tonnes","3900.00000","A "
"South-Eastern Asia +","51","Production Quantity","1978","tonnes","3280.00000","A "
"South-Eastern Asia +","51","Production Quantity","1977","tonnes","2680.00000","A "
"South-Eastern Asia +","51","Production Quantity","1976","tonnes","1393.00000","A "
"South-Eastern Asia +","51","Production Quantity","1975","tonnes","1759.00000","A "
"South-Eastern Asia +","51","Production Quantity","1974","tonnes","2700.00000","A "
"South-Eastern Asia +","51","Production Quantity","1973","tonnes","2518.00000","A "
"South-Eastern Asia +","51","Production Quantity","1972","tonnes","2536.00000","A "
"South-Eastern Asia +","51","Production Quantity","1971","tonnes","2400.00000","A "
"South-Eastern Asia +","51","Production Quantity","1970","tonnes","2408.00000","A "
"South-Eastern Asia +","51","Production Quantity","1969","tonnes","2441.00000","A "
"South-Eastern Asia +","51","Production Quantity","1968","tonnes","2748.00000","A "
"South-Eastern Asia +","51","Production Quantity","1967","tonnes","2748.00000","A "
"South-Eastern Asia +","51","Production Quantity","1966","tonnes","2662.00000","A "
"South-Eastern Asia +","51","Production Quantity","1965","tonnes","2521.00000","A "
"South-Eastern Asia +","51","Production Quantity","1964","tonnes","2424.00000","A "
"South-Eastern Asia +","51","Production Quantity","1963","tonnes","2400.00000","A "
"South-Eastern Asia +","51","Production Quantity","1962","tonnes","2450.00000","A "
"South-Eastern Asia +","51","Production Quantity","1961","tonnes","2200.00000","A "
"World +","31","Area Harvested","2007","Ha","53204.00000","A "
"World +","31","Area Harvested","2006","Ha","53204.00000","A "
"World +","31","Area Harvested","2005","Ha","53204.00000","A "
"World +","31","Area Harvested","2004","Ha","52913.00000","A "
"World +","31","Area Harvested","2003","Ha","52359.00000","A "
"World +","31","Area Harvested","2002","Ha","52306.00000","A "
"World +","31","Area Harvested","2001","Ha","51567.00000","A "
"World +","31","Area Harvested","2000","Ha","52547.00000","A "
"World +","31","Area Harvested","1999","Ha","50778.00000","A "
"World +","31","Area Harvested","1998","Ha","52371.00000","A "
"World +","31","Area Harvested","1997","Ha","54704.00000","A "
"World +","31","Area Harvested","1996","Ha","56555.00000","A "
"World +","31","Area Harvested","1995","Ha","47642.00000","A "
"World +","31","Area Harvested","1994","Ha","59871.00000","A "
"World +","31","Area Harvested","1993","Ha","57993.00000","A "
"World +","31","Area Harvested","1992","Ha","52165.00000","A "
"World +","31","Area Harvested","1991","Ha","59243.00000","A "
"World +","31","Area Harvested","1990","Ha","57164.00000","A "
"World +","31","Area Harvested","1989","Ha","62121.00000","A "
"World +","31","Area Harvested","1988","Ha","54699.00000","A "
"World +","31","Area Harvested","1987","Ha","54285.00000","A "
"World +","31","Area Harvested","1986","Ha","50510.00000","A "
"World +","31","Area Harvested","1985","Ha","48143.00000","A "
"World +","31","Area Harvested","1984","Ha","49833.00000","A "
"World +","31","Area Harvested","1983","Ha","57841.00000","A "
"World +","31","Area Harvested","1982","Ha","57118.00000","A "
"World +","31","Area Harvested","1981","Ha","54105.00000","A "
"World +","31","Area Harvested","1980","Ha","55510.00000","A "
"World +","31","Area Harvested","1979","Ha","53879.00000","A "
"World +","31","Area Harvested","1978","Ha","53191.00000","A "
"World +","31","Area Harvested","1977","Ha","53636.00000","A "
"World +","31","Area Harvested","1976","Ha","53444.00000","A "
"World +","31","Area Harvested","1975","Ha","59064.00000","A "
"World +","31","Area Harvested","1974","Ha","44737.00000","A "
"World +","31","Area Harvested","1973","Ha","42730.00000","A "
"World +","31","Area Harvested","1972","Ha","41005.00000","A "
"World +","31","Area Harvested","1971","Ha","39105.00000","A "
"World +","31","Area Harvested","1970","Ha","38010.00000","A "
"World +","31","Area Harvested","1969","Ha","36951.00000","A "
"World +","31","Area Harvested","1968","Ha","36950.00000","A "
"World +","31","Area Harvested","1967","Ha","36140.00000","A "
"World +","31","Area Harvested","1966","Ha","35010.00000","A "
"World +","31","Area Harvested","1965","Ha","34320.00000","A "
"World +","31","Area Harvested","1964","Ha","33620.00000","A "
"World +","31","Area Harvested","1963","Ha","34110.00000","A "
"World +","31","Area Harvested","1962","Ha","32990.00000","A "
"World +","31","Area Harvested","1961","Ha","32100.00000","A "
"World +","41","Yield","2007","Hg/Ha","10892.00000","A "
"World +","41","Yield","2006","Hg/Ha","10892.00000","A "
"World +","41","Yield","2005","Hg/Ha","10892.00000","A "
"World +","41","Yield","2004","Hg/Ha","11141.00000","A "
"World +","41","Yield","2003","Hg/Ha","10819.00000","A "
"World +","41","Yield","2002","Hg/Ha","10557.00000","A "
"World +","41","Yield","2001","Hg/Ha","10292.00000","A "
"World +","41","Yield","2000","Hg/Ha","10243.00000","A "
"World +","41","Yield","1999","Hg/Ha","10828.00000","A "
"World +","41","Yield","1998","Hg/Ha","11096.00000","A "
"World +","41","Yield","1997","Hg/Ha","13095.00000","A "
"World +","41","Yield","1996","Hg/Ha","12221.00000","A "
"World +","41","Yield","1995","Hg/Ha","12526.00000","A "
"World +","41","Yield","1994","Hg/Ha","11229.00000","A "
"World +","41","Yield","1993","Hg/Ha","11357.00000","A "
"World +","41","Yield","1992","Hg/Ha","11464.00000","A "
"World +","41","Yield","1991","Hg/Ha","13165.00000","A "
"World +","41","Yield","1990","Hg/Ha","11159.00000","A "
"World +","41","Yield","1989","Hg/Ha","10528.00000","A "
"World +","41","Yield","1988","Hg/Ha","10649.00000","A "
"World +","41","Yield","1987","Hg/Ha","10834.00000","A "
"World +","41","Yield","1986","Hg/Ha","11254.00000","A "
"World +","41","Yield","1985","Hg/Ha","11449.00000","A "
"World +","41","Yield","1984","Hg/Ha","11352.00000","A "
"World +","41","Yield","1983","Hg/Ha","11253.00000","A "
"World +","41","Yield","1982","Hg/Ha","11452.00000","A "
"World +","41","Yield","1981","Hg/Ha","11683.00000","A "
"World +","41","Yield","1980","Hg/Ha","12553.00000","A "
"World +","41","Yield","1979","Hg/Ha","11683.00000","A "
"World +","41","Yield","1978","Hg/Ha","11724.00000","A "
"World +","41","Yield","1977","Hg/Ha","12182.00000","A "
"World +","41","Yield","1976","Hg/Ha","11748.00000","A "
"World +","41","Yield","1975","Hg/Ha","11806.00000","A "
"World +","41","Yield","1974","Hg/Ha","11847.00000","A "
"World +","41","Yield","1973","Hg/Ha","11471.00000","A "
"World +","41","Yield","1972","Hg/Ha","11018.00000","A "
"World +","41","Yield","1971","Hg/Ha","10697.00000","A "
"World +","41","Yield","1970","Hg/Ha","10708.00000","A "
"World +","41","Yield","1969","Hg/Ha","10672.00000","A "
"World +","41","Yield","1968","Hg/Ha","10730.00000","A "
"World +","41","Yield","1967","Hg/Ha","10666.00000","A "
"World +","41","Yield","1966","Hg/Ha","10443.00000","A "
"World +","41","Yield","1965","Hg/Ha","10408.00000","A "
"World +","41","Yield","1964","Hg/Ha","10447.00000","A "
"World +","41","Yield","1963","Hg/Ha","10260.00000","A "
"World +","41","Yield","1962","Hg/Ha","9987.00000","A "
"World +","41","Yield","1961","Hg/Ha","10778.00000","A "
"World +","51","Production Quantity","2007","tonnes","57955.00000","A "
"World +","51","Production Quantity","2006","tonnes","57955.00000","A "
"World +","51","Production Quantity","2005","tonnes","57955.00000","A "
"World +","51","Production Quantity","2004","tonnes","58951.00000","A "
"World +","51","Production Quantity","2003","tonnes","56648.00000","A "
"World +","51","Production Quantity","2002","tonnes","55224.00000","A "
"World +","51","Production Quantity","2001","tonnes","53073.00000","A "
"World +","51","Production Quantity","2000","tonnes","53825.00000","A "
"World +","51","Production Quantity","1999","tonnes","54983.00000","A "
"World +","51","Production Quantity","1998","tonnes","58115.00000","A "
"World +","51","Production Quantity","1997","tonnes","71640.00000","A "
"World +","51","Production Quantity","1996","tonnes","69118.00000","A "
"World +","51","Production Quantity","1995","tonnes","59679.00000","A "
"World +","51","Production Quantity","1994","tonnes","67230.00000","A "
"World +","51","Production Quantity","1993","tonnes","65864.00000","A "
"World +","51","Production Quantity","1992","tonnes","59804.00000","A "
"World +","51","Production Quantity","1991","tonnes","77998.00000","A "
"World +","51","Production Quantity","1990","tonnes","63791.00000","A "
"World +","51","Production Quantity","1989","tonnes","65407.00000","A "
"World +","51","Production Quantity","1988","tonnes","58253.00000","A "
"World +","51","Production Quantity","1987","tonnes","58814.00000","A "
"World +","51","Production Quantity","1986","tonnes","56844.00000","A "
"World +","51","Production Quantity","1985","tonnes","55123.00000","A "
"World +","51","Production Quantity","1984","tonnes","56571.00000","A "
"World +","51","Production Quantity","1983","tonnes","65092.00000","A "
"World +","51","Production Quantity","1982","tonnes","65416.00000","A "
"World +","51","Production Quantity","1981","tonnes","63213.00000","A "
"World +","51","Production Quantity","1980","tonnes","69684.00000","A "
"World +","51","Production Quantity","1979","tonnes","62951.00000","A "
"World +","51","Production Quantity","1978","tonnes","62365.00000","A "
"World +","51","Production Quantity","1977","tonnes","65344.00000","A "
"World +","51","Production Quantity","1976","tonnes","62790.00000","A "
"World +","51","Production Quantity","1975","tonnes","69731.00000","A "
"World +","51","Production Quantity","1974","tonnes","53000.00000","A "
"World +","51","Production Quantity","1973","tonnes","49018.00000","A "
"World +","51","Production Quantity","1972","tonnes","45181.00000","A "
"World +","51","Production Quantity","1971","tonnes","41831.00000","A "
"World +","51","Production Quantity","1970","tonnes","40703.00000","A "
"World +","51","Production Quantity","1969","tonnes","39436.00000","A "
"World +","51","Production Quantity","1968","tonnes","39648.00000","A "
"World +","51","Production Quantity","1967","tonnes","38548.00000","A "
"World +","51","Production Quantity","1966","tonnes","36562.00000","A "
"World +","51","Production Quantity","1965","tonnes","35721.00000","A "
"World +","51","Production Quantity","1964","tonnes","35124.00000","A "
"World +","51","Production Quantity","1963","tonnes","35000.00000","A "
"World +","51","Production Quantity","1962","tonnes","32950.00000","A "
"World +","51","Production Quantity","1961","tonnes","34600.00000","A "

"fnSeqID","Footnote"
"Fc","Calculated Data"
"A ","May include official, semi-official or estimated data"
"NR","Not reported by country"
"F ","FAO Estimate"
"* ","Unofficial figure"

